listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
4141389ha,Beautiful and spacious 2BR/2BA villa with water views and large balcony,30.4405618,-98.01977282,"Highland Lake Estates, Lago Vista, TX, USA",11,4.5,138,135,155,,80,,2,6,2,2,villa,No,2013,Within 12 hours,100%,"June 8, 2017",villa,,,6,,Austin,TX
903843,"Stylish 2 Bedroom / 2 Bath  Resort Villa with pools, spa, lake access and more!",30.4399698,-98.0214036,"Highland Lake Estates, Lago Vista, TX, USA",4,,209,189,,,75,12.0%,2,6,2,2,villa,Yes,2016,Within a few hours,100%,"June 8, 2017",villa,,,6,,Austin,TX
4422017ha,"Waterfront Lake Travis, Boat Dock, Front/Back Views, Pool--BRAND NEW LISTING!",,,"Lago Vista, TX, USA",6,4.8,863,750,,,243,12.0%,2,14,4,3,house,Yes,2011,Within a few hours,100%,"June 9, 2017",house,,2500,14,,Austin,TX
1001629,The Estate on Lake Travis - A 10 Acre Luxury Waterfront Retreat,30.43231,-98.028778,"Highland Lake Estates, Lago Vista, TX, USA",6,4.8,,1,2,,450,8.25%,2,52,11,7,estate,Yes,2016,Within a few days,100%,"June 9, 2017",estate,,6000,,,Austin,TX
3197261ha,UNIT 1101 WATER VIEW OF MAIN LAKE AND BEAUTIFUL NORTH POOL,30.43988609,-98.02134705,"Highland Lake Estates, Lago Vista, TX, USA",3,,139,,,,,,2,4,1,1,condo,Yes,2009,Within a day,,"June 9, 2017",condo,,705,4,,Austin,TX
3558088ha,"Great Family Home w/Hot Tub Near Wedding Venues, Wineries, Breweries, and Zoo",30.2629855,-98.0554806,"Dripping Springs, TX, USA",4,,350,350,,,100,15.25%,2,11,4,2,house,Yes,2011,Within a day,100%,"June 6, 2017",house,,2400,11,,Austin,TX
566998,"Cozy, Comfortable Cabin Style Home Located in Beautiful Texas Hill Country",30.386596,-98.001129,"Point Venture, TX, USA",15,4.7,158,185,,,,6.0%,3,5,2,2,house,Yes,2014,Within a few hours,90%,"June 1, 2017",house,,1456,5,,Austin,TX
866689,The Reserve at Lake Travis #5 – Style on the Lake!,30.4082044,-97.9945097,"The Reserve At Lake Travis, TX, USA",2,,267,,,,,,2,4,Studio,1,cabin,Yes,2006,Within an hour,,"June 9, 2017",cabin,,800,4,,Austin,TX
4433491ha,NEW! 'Lost S Ranch' 3BR Jonestown Condo-Lake View!,30.45269,-97.93529,"Northshore On Lake Travis, Jonestown, TX, USA",62,,284,,,,,,2,8,3,2,condo,Yes,1999,Within an hour,,"June 9, 2017",condo,,1240,8,,Austin,TX
1065918,Red Robin Casita Is A Comfortable Home Away From Home,,,"Manchaca, TX, USA",1,,80,80,,,40,6.0%,2,2,1,1,guest house,Yes,2017,Within an hour,100%,"June 8, 2017",guest house,,600,,,Austin,TX
