listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
612198,Stylish And Modern 2 Br Townhome In The Heart Of Vibrant Alberta Arts District,,,"Alberta Arts District, Portland, OR, USA",53,4.9,214,210,,,210,13.3%,3,5,2,2,townhome,Yes,2014,Within a few hours,100%,"June 9, 2017",townhome,,1350,5,house,Concord,SC
615822,Zen Modern in the N. Mississippi District,45.5641193,-122.6750991,"Mississippi District, Portland, OR, USA",69,,349,349,,,,12.5%,2,6,3,2,house,Yes,2014,Within an hour,100%,"June 9, 2017",house,,2500,6,,Concord,SC
579714,Spacious newer condo! Fun Location! Close to it all in Popular NW 23rd area!,45.5363505,-122.7018321,"Uptown, Portland, OR, USA",65,4.7,192,160,170,,125,11.5%,2,5,2,1,condo,Yes,2013,Within an hour,100%,"June 9, 2017",condo,2,1028,5,building,Concord,SC
436629,"Family-friendly Home Walkable To Park, Restaurants & Transit, Pets Ok",45.5837753,-122.692855,"Kenton, Portland, OR, USA",22,,237,200,250,,,,2,6,3,2,house,Yes,2012,Within an hour,100%,"June 9, 2017",house,,,6,,Concord,SC
919681,"Stanhope Cottage in Portland Heights - 5 minutes to downtown, NW 23rd & Pearl",45.506292,-122.6944725,"Portland Heights, Portland, OR, USA",12,,155,140,,,75,11.5%,2,5,2,1,house,Yes,2016,Within a day,100%,"June 7, 2017",house,,1400,5,,Concord,SC
438808,"Quiet Retreat at the Heart of Inner SE Portland, Near Downtown",45.5173017,-122.6370994,"Sunnyside, Portland, OR, USA",34,4.9,150,,,,,11.5%,7,6,3,1,house,Yes,2012,Within a few hours,100%,"June 8, 2017",house,,1500,6,,Concord,SC
478812,Spacious Victorian Home in Prime NW Location!,45.536369,-122.701593,"Uptown, Portland, OR, USA",67,4.7,348,290,300,,150,11.5%,2,8,3,2,house,Yes,2013,Within an hour,100%,"June 9, 2017",house,,1970,8,,Concord,SC
7111525ha,"Serene Studio, covered parking, rec.center, views! AC Quiet, close to everything",45.5080256,-122.7553482,"West Haven-Sylvan, Portland, OR, USA",11,4.8,63,63,,,,,,2,Studio,1,studio,Yes,2008,Within a few hours,100%,"June 9, 2017",studio,,450,2,,Concord,SC
190047,"Historic 5 bdrm Craftsman with outdoor kitchen, spa and game room",45.35436249,-122.60260773,"McLoughlin, Oregon City, OR, USA",79,4.7,350,300,,,150,13.5%,2,17,5,3,house,Yes,2008,Within an hour,100%,"June 9, 2017",house,,3000,17,,Concord,SC
438775,Modern & New Home Close in SE & Close to Downtown/Many Features/ 2 & 1/2 Bath,45.495797,-122.630135,"Creston - Kenilworth, Portland, OR, USA",43,4.7,185,175,225,,100,,2,6,2,2,townhome,Yes,2011,Within 12 hours,90%,"June 9, 2017",townhome,,1100,6,,Concord,SC
