listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city
919979ha,"Lovely 2-flat in Lincoln Park, near downtown Chicago, Wrigley Field, Lake MI",41.9225,-87.662875,"Lincoln Park, Chicago, IL, USA",63,4.9,250,275,,,,,3,6,3,1,apartment,Yes,2011,Within an hour,100%,"June 6, 2017",apartment,2,1200,6,,Chicago
3941111ha,28th Floor with Balcony and Great Views - 2 Bedroom in Magnificent Mile,41.890017,-87.630561,"Near North Side, Chicago, IL, USA",9,4.9,463,,,,,,2,6,2,2,apartment,Yes,2010,Within a few hours,,"June 7, 2017",apartment,,1320,6,,Chicago
271945ha,"VERY SAFE.  CLOSE 2 Everything. Skyline View, Great Reviews. Parking, Tub",41.827412,-87.639334,"South Side, Chicago, IL, USA",45,4.8,185,170,,,,,3,6,2,1,apartment,Yes,2007,Within a few hours,100%,"June 4, 2017",apartment,2,1300,,,Chicago
225815ha,"Great Reviews,SAFE, CLOSE to Everything. City Skyline View, Hot Tub, Parking",41.827375,-87.63928,"South Side, Chicago, IL, USA",79,4.9,190,170,,,,,3,6,3,1,apartment,Yes,2007,Within an hour,100%,"June 6, 2017",apartment,1,1300,6,building,Chicago
457800,$150+  Winter Special ***TRENDY WICKER PARK * By Train,41.899477,-87.6671842,"West Town, Chicago, IL, USA",64,4.9,317,250,350,,,16.4%,2,10,3,2,condo,Yes,2012,Within 2 days,100%,"June 5, 2017",condo,2,1600,10,building,Chicago
724537,Luxury 3B/3B 1600 sqft Huge Corner in Super Luxury Building Indoor Pool and Spa,,,"New East Side, Chicago, IL, USA",15,4.7,880,595,895,,,16.4%,2,6,3,3,apartment,Yes,2007,Within an hour,100%,"June 4, 2017",apartment,,1600,6,building,Chicago
885140,Fantastic Location!  Lincoln Park 4 Bedroom - Walk to Everything!,41.9340858,-87.6462301,"Lake View, Chicago, IL, USA",2,4.5,411,225,375,,170,21.4%,3,10,4,2,apartment,Yes,2016,Within a day,90%,"June 6, 2017",apartment,4,1400,10,building,Chicago
889984,Massive 4 Bedroom Duplex In Lakeview! Sleeps 10 -  Walk To Wrigley!,41.9541211,-87.6683983,"Lake View, Chicago, IL, USA",7,4.9,400,225,400,,170,21.4%,3,11,4,3,apartment,Yes,2016,Within a day,80%,"June 3, 2017",apartment,1,2100,11,building,Chicago
595328,"Your home away from home! Best Location, Includes Breakfast! Free parking ideal!",41.931856,-87.811059,"Elmwood Park, IL, USA",68,,250,250,,,120,,2,11,4,2,house,Yes,2014,Within a few hours,90%,"June 6, 2017",house,,1600,11,,Chicago
944458ha,3 Bedrooms ~ Sleeps 1 to 4 ~ Lincoln Square  Area!,41.965455,-87.683953,"Lincoln Square, Chicago, IL, USA",65,4.8,467,,,,,,90,4,3,1,apartment,No,2011,Within 12 hours,100%,"May 25, 2017",apartment,1,,4,,Chicago
682966,Luxury Wrigleyville 6 Bed/3 Bath.  ASK ABOUT WEEKDAY DISCOUNTS!!!,41.95061546,-87.65891739,"Lake View, Chicago, IL, USA",52,4.8,642,250,750,,200,,2,18,6,3,condo,Yes,2010,Within 12 hours,100%,"June 6, 2017",condo,1,2200,18,building,Chicago
697314,"Amazing Loft Home 4 Bdrm, 3 Bath, Perfect for Families, Couples, Girl's Getaways",,,"Near North Side, Chicago, IL, USA",20,4.9,729,,,,,,2,12,4,3,condo,Yes,2005,,,"June 7, 2017",condo,2,1800,12,,Chicago
501599,Spacious Bright Vacation Rental Loft in the Heart of Everything Chicago sleeps - 2 - 10 Guests,,,"Near North Side, Chicago, IL, USA",46,,445,,,,,,2,12,3,2,condo,Yes,2005,,,"June 7, 2017",condo,2,1800,12,,Chicago
